x,y,dem,aspect,slope,slope_main,drainage,hillshade,twi,dist_river,soil_type,landuse,label
352408.4775846669,3109278.49541834,4859.9697,59.1042,32.280743,32.280743,7.0,112.12237,7.2697477,2270.6404,6.0,135.0,0
351514.543044468,3094850.5349548166,3423.5378,135.93561,26.623585,26.623585,4.0,77.76753,4.905071,319.24924,4.0,135.0,0
375349.37096293207,3066559.8026935575,1444.1104,33.612057,19.467855,19.467855,1.0,169.89952,9.641656,203.1586,1.0,0.0,0
378752.66762101534,3109057.1203777557,4146.845,74.25883,16.420546,16.420546,7.0,113.74775,6.8822575,1682.8137,6.0,135.0,1
370860.08931666217,3067578.91033755,947.85767,239.09488,28.998726,28.998726,3.0,234.97836,13.073032,349.47906,1.0,0.0,0
357294.7891625397,3106678.2385167195,3475.5286,186.10785,66.91974,66.91974,4.0,175.91089,9.181206,415.54123,4.0,135.0,1
361531.2352102777,3082384.4469922455,998.5147,202.92067,20.241142,20.241142,3.0,222.81288,6.413992,287.30966,7.0,3732.0,0
386972.1668138564,3093463.408161058,3234.5151,153.34872,35.82858,35.82858,5.0,134.7997,6.660461,1224.8112,4.0,5897.0,0
356574.27971065376,3106688.0813947855,3262.9363,85.67289,45.45137,45.45137,7.0,39.87161,4.4540663,259.58655,4.0,135.0,0
358423.1662484396,3094103.947426396,2143.6414,108.74758,47.32955,47.32955,7.0,5.5016007,8.996537,560.5206,3.0,0.0,0
356872.130676015,3104347.88799515,3099.2822,156.7254,38.68522,38.68522,5.0,137.73096,8.115214,638.4985,4.0,135.0,1
396783.55957761017,3083637.6857170304,2230.3982,169.12941,22.518415,22.518415,5.0,183.91055,9.356402,617.03015,3.0,5897.0,0
367123.7856540821,3081938.1814884534,2108.6262,251.32666,28.803959,28.803959,2.0,223.53458,9.836494,458.8885,2.0,0.0,0
356129.0425915978,3099978.4459039243,2076.7837,196.65756,22.386606,22.386606,3.0,219.09515,8.9959955,232.18126,3.0,135.0,0
375989.43237230333,3083776.0259201545,1790.8367,67.38594,25.80891,25.80891,8.0,105.673996,11.647673,1350.4115,3.0,0.0,1
356672.6209852808,3101709.275428477,2787.046,172.95581,48.52698,48.52698,5.0,166.75409,9.290729,1013.71783,4.0,135.0,1
385511.0194967096,3092232.746654705,2547.3384,182.58969,25.535896,25.535896,4.0,203.71558,12.384002,367.1108,4.0,5897.0,0
367064.2695762188,3078884.8541657375,1600.6337,92.47992,51.04112,51.04112,8.0,1.0,7.8542457,493.38516,2.0,0.0,0
378996.43188718316,3100628.1390970536,3067.3672,82.10546,45.352173,45.352173,7.0,9.830723,6.5311418,1080.0952,4.0,135.0,0
400314.7849145915,3078402.0721249315,3048.992,127.71352,38.54794,38.54794,6.0,69.41156,8.806132,1393.692,4.0,5897.0,1
388626.0136300117,3100939.0672612237,4137.659,225.27269,16.825846,16.825846,1.0,231.80455,6.0159063,1108.1943,6.0,5897.0,0
388756.037836656,3101778.331085771,3977.4753,223.02448,25.98077,25.98077,2.0,238.50055,8.807743,830.0683,6.0,5897.0,0
370168.3673085999,3113149.20886289,5244.1157,125.97173,28.716154,28.716154,6.0,41.599464,10.480488,2212.014,6.0,135.0,0
396262.7429903746,3075961.7390708392,2040.5427,96.33517,28.768295,28.768295,7.0,88.60335,9.146859,979.0578,3.0,5897.0,1
377130.09397946624,3103379.887642562,3039.9453,45.680607,40.8916,40.8916,8.0,107.92888,11.659104,917.777,4.0,135.0,1
360748.85131130624,3094088.4821921834,2678.447,182.18315,32.180622,32.180622,4.0,202.69016,10.361044,584.0697,3.0,0.0,1
354252.95163815335,3097159.306940941,2304.9438,118.625626,31.498838,31.498838,6.0,88.54534,14.862144,514.2828,3.0,135.0,1
385972.2201518075,3073646.762379906,2160.8203,165.21127,57.732708,57.732708,5.0,121.87553,6.5309715,638.4985,3.0,0.0,1
391227.6174721345,3084701.645940124,1733.8807,113.746414,41.694836,41.694836,6.0,39.47538,6.5982075,625.1672,3.0,5897.0,0
394827.0197979787,3093833.842103297,2956.2996,123.91379,45.048244,45.048244,6.0,35.391975,7.2416277,1941.2664,4.0,5897.0,1
370500.3708793909,3074833.606424641,1275.7141,186.22092,10.3553915,10.3553915,4.0,196.03214,9.080564,928.72504,1.0,4672.0,0
362296.0892460189,3090031.9263820327,2481.4922,90.58333,57.3261,57.3261,7.0,1.0,8.697952,41.044235,3.0,0.0,1
378504.8500445791,3108012.5889751855,3866.4204,126.42064,32.161255,32.161255,6.0,15.481079,8.895776,1314.0566,6.0,135.0,1
365923.25712963863,3083376.911005348,1739.8835,246.86867,16.260311,16.260311,4.0,229.1038,12.784585,935.9526,1.0,3502.0,0
374122.4297413458,3074992.9186548158,1304.0935,122.7162,35.784977,35.784977,6.0,77.27841,7.4992414,843.65625,1.0,0.0,0
392947.3736085814,3079557.874349507,2546.9224,189.26141,31.98589,31.98589,4.0,215.82535,7.874112,656.70776,4.0,5897.0,0
362222.24094809487,3081512.8561179927,1306.659,201.84584,16.260311,16.260311,4.0,213.98271,9.011824,119.66348,1.0,3475.0,0
392107.7171592858,3058135.170858869,1746.8646,96.8227,35.26736,35.26736,7.0,78.97919,7.9864125,273.7992,2.0,0.0,1
393255.01391309075,3089215.515107431,1949.6208,60.257454,23.220057,23.220057,8.0,122.16961,5.702899,944.90924,3.0,5897.0,1
388426.8749830128,3085123.027140976,1765.9279,141.322,32.14307,32.14307,5.0,85.61802,6.852882,415.54123,3.0,5897.0,0
381902.8904706995,3089538.6328544184,2261.254,183.54085,41.795616,41.795616,4.0,203.0009,11.015367,104.64268,3.0,5897.0,0
355348.5112773255,3106256.6979026,3713.0647,39.76696,63.365025,63.365025,8.0,47.096962,10.259159,298.80655,6.0,135.0,1
360036.7920202121,3084213.9769800236,1425.666,64.25488,25.35375,25.35375,1.0,138.88048,9.615485,533.5751,1.0,0.0,0
381003.0446425691,3112529.572655393,4578.0293,80.45736,51.30739,51.30739,7.0,2.5169506,8.596881,3445.394,6.0,135.0,0
355628.2401278285,3105968.444664521,3578.0774,40.722214,57.26713,57.26713,1.0,78.11421,7.563525,349.47906,6.0,135.0,1
379643.36377884675,3109022.6951606306,3755.431,159.16333,54.256107,54.256107,5.0,110.99589,7.7071075,985.0616,6.0,135.0,1
379506.13807426504,3109167.6776203085,3896.6304,112.18016,29.654434,29.654434,7.0,4.0305715,5.091259,1190.2828,6.0,135.0,1
379991.97511545767,3096351.5017579105,2102.895,97.27825,50.90963,50.90963,6.0,1.1153182,7.7155914,104.64268,3.0,135.0,1
365641.4366977559,3102780.0496377093,2750.6606,43.126427,32.86436,32.86436,1.0,135.39998,4.6403456,831.08246,4.0,135.0,0
368859.5221820658,3098413.005967883,2510.9465,111.11707,56.981747,56.981747,7.0,1.025483,7.5075355,587.664,3.0,135.0,1
351801.058048245,3104119.5375276534,3976.1655,2.0155482,44.100372,44.100372,2.0,211.63895,8.86788,554.47705,6.0,135.0,1
354911.6204314529,3090654.642465644,1895.4133,126.573685,50.294994,50.294994,6.0,24.058313,10.25878,887.92255,3.0,0.0,1
396113.13358587824,3084660.040957047,2376.2341,133.87257,48.369484,48.369484,6.0,54.30113,7.8461733,91.7777,3.0,5897.0,1
377664.4084568017,3087577.7140576155,1481.506,151.69351,37.916183,37.916183,5.0,129.44656,8.940902,205.22118,3.0,0.0,1
354955.7631276853,3090597.4437921285,1806.0284,111.29969,40.980423,40.980423,6.0,30.234966,10.777139,935.9526,3.0,0.0,1
383019.0469326274,3102439.4919040515,3530.5554,119.340225,26.197863,26.197863,7.0,108.62097,9.403062,104.64268,4.0,135.0,1
369420.0765356517,3066219.945194136,897.78467,204.78394,26.54205,26.54205,4.0,230.23212,5.614678,339.70148,2.0,0.0,0
360076.1310718939,3098640.829999027,2942.7954,119.53759,6.5284877,6.5284877,7.0,151.9495,8.814175,2375.2522,4.0,135.0,0
355911.9166954078,3103679.985163222,2540.9648,87.047386,37.819927,37.819927,7.0,47.568848,10.454156,58.045315,4.0,135.0,0
382989.40384431,3108786.7841343647,3547.1885,151.68642,32.204803,32.204803,5.0,126.112404,7.422298,261.20392,6.0,135.0,1
398923.0125963833,3083115.9254322182,2616.8884,148.85484,26.27421,26.27421,4.0,114.63352,11.125286,492.5308,4.0,5897.0,1
356530.41331632045,3106847.3709639446,3431.5867,91.95451,31.843254,31.843254,7.0,65.49204,7.5227084,367.1108,4.0,135.0,1
381750.97314457904,3099777.031932816,2816.4114,162.24551,42.199192,42.199192,5.0,147.7817,6.5878744,1542.5754,4.0,135.0,0
396076.3816124891,3086685.8921187506,2120.1191,220.87292,23.226332,23.226332,3.0,234.52548,7.0691714,377.29456,3.0,5897.0,0
352340.1923785253,3094375.5110840523,3028.1033,135.88211,44.585373,44.585373,6.0,69.006516,8.495408,987.197,4.0,0.0,0
377215.96849760955,3109529.6667099176,3767.2104,172.777,50.6887,50.6887,5.0,161.15578,8.226788,533.5751,4.0,135.0,1
383226.24673700694,3092004.1124748853,2261.1562,152.9503,39.030773,39.030773,5.0,126.41202,6.710996,458.8885,3.0,5897.0,0
363020.43995416985,3110145.5819495986,4521.53,160.57515,41.2876,41.2876,5.0,141.38896,7.4716754,1400.6251,6.0,135.0,0
357782.049671972,3099551.10890137,2987.1821,160.67844,44.79443,44.79443,5.0,134.13538,7.781226,1785.5422,4.0,135.0,1
355388.5498110674,3093153.499382121,2033.0454,15.719914,34.902615,34.902615,1.0,188.26604,9.550963,82.08847,3.0,0.0,0
402270.18707334157,3073858.240556055,2402.2637,214.27747,29.07921,29.07921,4.0,235.4845,12.465463,267.57568,3.0,5897.0,0
394500.04181168316,3094495.3870516694,3299.2744,65.670456,50.4429,50.4429,8.0,28.078423,9.5533905,1970.9781,4.0,5897.0,1
383140.169890378,3094959.25748499,2383.9905,150.34402,45.410122,45.410122,5.0,101.630585,5.490992,890.291,3.0,5897.0,1
368050.29943936353,3082587.8779891273,2063.5137,175.86734,31.760302,31.760302,4.0,190.16013,8.454617,330.9092,2.0,0.0,1
390460.67518170096,3088273.997368167,2696.373,62.731297,32.552677,32.552677,8.0,85.01258,6.6603646,1111.2305,3.0,5897.0,0
388614.23278633953,3057159.510627356,1775.8429,153.17345,18.970402,18.970402,4.0,151.62172,11.617052,668.15173,1.0,0.0,0
386564.46248926624,3073814.788482277,2203.3274,232.95631,31.49253,31.49253,3.0,237.7811,11.605837,348.27188,4.0,0.0,0
375579.7519900874,3111259.7086784826,4052.7642,125.12947,54.281403,54.281403,6.0,3.2076445,7.9435987,262.81134,6.0,135.0,1
354207.4581005761,3091994.199954131,2241.6453,139.92891,37.727383,37.727383,6.0,97.24855,13.437262,389.3798,3.0,0.0,1
382737.79289899056,3109447.3854919774,3963.0923,144.3486,54.596714,54.596714,6.0,55.70503,9.405223,817.8006,6.0,135.0,1
389546.35953960946,3068479.3312143963,1100.1833,184.14316,35.15577,35.15577,5.0,205.84634,9.198905,104.64268,2.0,0.0,0
381212.4469319255,3110593.520854257,3801.2332,117.46296,60.954556,60.954556,7.0,1.0,13.086677,1875.7261,6.0,135.0,1
356398.4317047173,3105624.0289175296,2963.2607,92.11658,48.17168,48.17168,8.0,21.92369,7.5717263,169.2297,4.0,135.0,1
363462.44681064103,3090007.038762961,2061.6094,123.11799,37.89409,37.89409,6.0,56.2035,9.456809,267.57568,3.0,0.0,1
383599.68308660516,3109238.068855504,4001.923,113.81198,56.713093,56.713093,7.0,1.0,9.225487,612.2336,6.0,135.0,1
386029.6447504037,3107409.875597013,4438.469,200.74486,25.15656,25.15656,4.0,227.0924,10.473163,2216.3887,6.0,135.0,0
390995.45497521164,3072764.7510481314,975.7011,211.7226,32.073803,32.073803,4.0,232.0,9.191187,330.9092,1.0,0.0,0
392722.94083985244,3077414.304845876,1775.3689,120.660774,38.884525,38.884525,6.0,56.596073,5.8338876,612.2336,3.0,5692.0,1
393508.6788255647,3078767.2693533944,2466.5698,106.17709,34.830734,34.830734,7.0,37.083332,8.00828,835.6308,4.0,0.0,1
380550.6268531833,3064409.643253608,1594.7354,61.312366,36.088722,36.088722,8.0,76.48289,5.8101206,1204.003,1.0,0.0,0
400717.54834468424,3087167.9265933097,2760.2825,46.923058,28.720629,28.720629,8.0,139.50703,8.1663685,1026.9265,4.0,5897.0,0
386143.2914217463,3070850.3373017525,818.5977,111.90155,26.044096,26.044096,7.0,93.66169,6.4814878,377.29456,2.0,0.0,0
388368.1709926246,3075711.814038552,1814.9023,31.917173,22.507473,22.507473,1.0,170.0733,8.400898,261.20392,4.0,0.0,0
382936.07308039116,3065312.5898259487,1515.3961,201.59828,15.851057,15.851057,4.0,216.486,10.465264,1252.0173,1.0,0.0,0
366735.6949073266,3104401.97331869,3068.8914,55.271606,41.805527,41.805527,8.0,81.19739,6.369301,881.2571,4.0,135.0,1
352829.0156094886,3095680.469182241,3004.5144,32.985455,38.42261,38.42261,1.0,155.89563,7.5533705,209.28535,4.0,0.0,0
359864.97311806853,3101970.468749917,3465.8008,97.88547,25.817812,25.817812,7.0,99.88459,6.938123,1872.3551,4.0,135.0,0
351023.60072085186,3076195.1236438253,1522.9259,58.495155,17.131525,17.131525,1.0,143.16699,6.6194024,41.044235,1.0,465.0,0
388564.62534075876,3072358.367752735,1373.2832,102.489845,50.51427,50.51427,7.0,1.0,9.204938,884.5961,2.0,0.0,1
393041.1172329304,3063305.618335115,2300.0408,249.6366,35.571068,35.571068,2.0,229.89148,7.3617077,1145.2003,3.0,0.0,0
388983.23911168147,3106064.948206869,4158.5366,120.71125,19.537186,19.537186,6.0,127.28628,10.783051,82.08847,6.0,5897.0,0
402934.60687964235,3076435.7000722107,3201.7683,185.09462,28.62038,28.62038,4.0,208.75064,9.547979,442.05997,4.0,5897.0,0
379292.70460401406,3065485.6888440778,1119.7646,213.97078,41.061787,41.061787,4.0,249.86003,9.32746,783.61176,1.0,0.0,0
393075.43098254735,3087515.5857634507,1433.2103,76.139885,32.122444,32.122444,8.0,69.291824,17.088406,41.044235,3.0,5897.0,1
355639.3271112213,3077905.9315391593,1523.9392,139.45522,16.070902,16.070902,4.0,121.48237,7.70432,273.7992,2.0,0.0,0
369646.80897792993,3091497.4886686397,1872.0922,125.99039,25.631613,25.631613,6.0,101.924995,15.778707,29.022657,3.0,0.0,0
357260.2944507266,3110588.1566097103,3794.469,139.26047,29.417303,29.417303,5.0,115.3862,8.030273,246.2654,6.0,135.0,1
388336.3026983049,3080462.9526128736,1549.0421,124.28276,41.16685,41.16685,6.0,50.147556,8.918765,641.1314,3.0,0.0,1
392696.80896938755,3077199.6009414126,1630.7969,110.60133,51.710705,51.710705,6.0,19.17262,4.666524,472.45462,3.0,5692.0,1
379494.3883806697,3075512.7924726177,1309.1393,91.17199,17.118925,17.118925,1.0,196.41357,4.911059,1073.8384,1.0,0.0,0
389555.7726197779,3084146.511461032,1318.8784,156.129,38.043896,38.043896,5.0,137.41638,9.706094,91.7777,3.0,5897.0,1
404005.27350141294,3070412.64598736,2913.0964,181.89528,59.1705,59.1705,4.0,176.42838,13.401325,104.64268,4.0,5897.0,1
395284.6808784957,3079044.896505274,2412.1697,122.871796,31.463495,31.463495,7.0,19.030994,12.776666,1148.1387,4.0,5897.0,1
384456.87653016933,3098731.497447129,3063.4065,153.27821,34.743015,34.743015,5.0,131.56625,9.102414,563.5181,4.0,135.0,0
390217.3850188047,3073209.6951594716,1150.0629,80.39787,16.417227,16.417227,8.0,100.68813,13.152368,450.5528,2.0,0.0,0
360076.6704100371,3108897.628974965,4199.0835,120.06294,25.869356,25.869356,6.0,104.534546,8.625589,1690.5542,5.0,135.0,0
394935.5386799709,3089514.075737421,1416.8799,72.530334,19.36594,19.36594,8.0,133.75098,9.093905,232.18126,3.0,5897.0,1
370450.725723221,3101973.9899677397,3131.6409,118.91705,6.6014047,6.6014047,7.0,121.82126,7.846547,1190.2828,4.0,135.0,1
398605.55705080176,3070052.5468147737,2836.1836,223.20888,32.737354,32.737354,3.0,217.95798,5.3683195,547.5984,4.0,0.0,0
370188.5720275118,3099675.206408227,2433.4233,182.12486,32.6388,32.6388,4.0,203.7449,9.7993965,261.20392,3.0,135.0,1
389919.2262243219,3075728.5183532867,1348.0028,92.906006,35.0495,35.0495,8.0,43.322582,9.439293,636.5166,3.0,5770.0,0
354659.2066166843,3097998.485823924,2427.123,63.702618,42.01863,42.01863,8.0,57.559246,7.646977,1083.5989,3.0,135.0,1
395667.69925039954,3090941.3907843116,1675.9714,94.70531,54.20693,54.20693,8.0,5.346192,8.316632,404.23886,3.0,5897.0,1
356743.66003588034,3106758.7226363886,3194.0508,98.16054,50.630592,50.630592,7.0,1.3807652,8.390942,119.66348,4.0,135.0,1
386923.596843189,3097819.441455337,3231.9543,170.03964,23.049667,23.049667,5.0,184.69872,8.725431,2004.0349,4.0,5897.0,0
356018.5684997731,3108857.1229525567,4308.4634,95.316376,38.165577,38.165577,7.0,53.142746,8.520839,986.7703,6.0,135.0,1
355696.9945513277,3075916.7446215493,934.9359,146.774,26.6185,26.6185,5.0,132.37914,4.2738633,29.022657,2.0,0.0,1
382874.06809861277,3103983.729230645,3951.0586,187.17307,44.971767,44.971767,4.0,211.64001,6.3161364,1040.3722,6.0,135.0,0
356756.73379761114,3109560.5160422144,3786.7083,50.09802,67.26086,67.26086,8.0,23.432384,5.5024433,174.13594,6.0,135.0,1
376565.0533633338,3109311.515420075,3381.8005,106.67824,1.0,0.0,5.0,104.16409,7.9025235,104.64268,6.0,135.0,0
384314.31428299064,3077447.7486405387,2424.2986,141.04259,45.45601,45.45601,6.0,80.01054,6.8919907,1973.9674,4.0,0.0,1
355564.43810083123,3088948.5140956333,1344.9362,135.37367,32.355137,32.355137,6.0,102.72342,7.522126,226.67421,1.0,0.0,0
353071.85362814023,3104109.7836601543,3246.468,143.04454,32.6905,32.6905,7.0,112.52959,8.727388,145.11328,6.0,135.0,1
402729.0194360099,3074677.1120893387,3035.6267,151.54196,41.029152,41.029152,5.0,118.759575,10.472549,1171.3798,4.0,5897.0,1
356204.3873451376,3109199.75720725,4271.164,97.7905,29.519958,29.519958,7.0,107.99567,6.3419952,725.5664,6.0,135.0,1
377376.96678558417,3102250.674844007,3165.484,19.42769,22.507473,22.507473,1.0,181.94318,7.3022857,1429.2002,4.0,135.0,0
377080.4760288483,3109589.1097660353,3665.682,176.96892,57.58189,57.58189,4.0,165.46436,9.65281,377.29456,4.0,135.0,1
